Contingency,Converged,FromBus#,ToBus#,CKT,Pij(MW),Qij(MVAr),Sij(MVA),Pji(MW),Qji(MVAr),Sji(MVA),RateA,Ploss(MW),Qloss(MVAr),Loading_%,Violation
LT_101-103_A2,True,215.0,221.0,2,-59.990398,-36.521122,70.232758,60.290393,38.971076,71.78911,500.0,0.299994,2.449955,14.05,False
LT_101-103_A2,True,215.0,224.0,26,94.882332,12.509044,95.703362,-94.175272,-7.256599,94.454434,500.0,0.70706,5.252444,19.14,False
LT_101-103_A2,True,216.0,217.0,27,-213.553375,-24.593111,214.964798,215.049996,37.563827,218.306074,500.0,1.496621,12.970716,42.99,False
LT_101-103_A2,True,216.0,219.0,28,247.704315,11.380481,247.965591,-245.705949,3.94033,245.737542,500.0,1.998366,15.32081,49.59,False
LT_101-103_A2,True,217.0,218.0,29,-48.400898,-71.825722,86.611671,48.554293,72.899485,87.589122,500.0,0.153395,1.073763,17.32,False
LT_101-103_A2,True,217.0,222.0,30,-6.965269,-19.19994,20.424316,6.983503,19.336694,20.559111,500.0,0.018234,0.136754,4.08,False
LT_101-103_A2,True,218.0,221.0,1,-21.177431,23.269636,31.463623,21.212002,-22.970025,31.266133,500.0,0.03457,0.299611,6.29,False
LT_101-103_A2,True,218.0,221.0,2,-21.177431,23.269636,31.463623,21.212002,-22.970025,31.266133,500.0,0.03457,0.299611,6.29,False
LT_101-103_A2,True,219.0,220.0,1,78.336617,-8.827992,78.832474,-77.996667,11.547591,78.846857,500.0,0.33995,2.719599,15.77,False
LT_101-103_A2,True,219.0,220.0,2,78.336617,-8.827992,78.832474,-77.996667,11.547591,78.846857,500.0,0.33995,2.719599,15.77,False
LT_101-103_A2,True,220.0,223.0,1,46.515457,-10.43071,47.670612,-46.441312,10.974442,47.720371,500.0,0.074145,0.543732,9.53,False
LT_101-103_A2,True,220.0,223.0,2,46.515457,-10.43071,47.670612,-46.441312,10.974442,47.720371,500.0,0.074145,0.543732,9.53,False
LT_101-103_A2,True,221.0,222.0,34,6.995221,-15.55571,17.056179,-6.983503,15.644247,17.132186,500.0,0.011718,0.088538,3.41,False
LT_101-103_A2,True,223.0,318.0,1,312.004028,-40.091766,314.569336,-297.884342,153.049255,334.901711,500.0,14.119686,112.957489,62.91,False
LT_101-103_A2,True,301.0,302.0,C1,14.86472,-37.056568,39.926796,-14.849889,37.12578,39.985532,175.0,0.014831,0.069212,22.82,False
LT_101-103_A2,True,301.0,303.0,C2,-39.311066,24.086063,46.103127,40.642012,-18.980072,44.855504,175.0,1.330946,5.105992,26.34,False
LT_101-103_A2,True,301.0,305.0,C3,-0.790738,7.079347,7.123371,0.80654,-7.018291,7.064483,175.0,0.015803,0.061056,4.07,False
LT_101-103_A2,True,302.0,304.0,C4,-7.011503,22.930481,23.978493,7.240462,-22.049335,23.207703,175.0,0.228959,0.881146,13.7,False
LT_101-103_A2,True,302.0,306.0,C5,3.675695,-0.102476,3.677123,-3.665582,0.141309,3.668305,175.0,0.010113,0.038832,2.1,False
LT_101-103_A2,True,303.0,309.0,C6,15.113481,-6.865872,16.599924,-15.022098,7.216665,16.665643,175.0,0.091383,0.350793,9.49,False
LT_101-103_A2,True,303.0,324.0,C7,-171.146423,7.284946,171.301392,171.816271,20.84867,173.076567,400.0,0.669848,28.133615,42.83,False
LT_101-103_A2,True,304.0,309.0,C8,-54.680752,15.525116,56.84201,55.682861,-11.665141,56.891621,175.0,1.002109,3.859975,32.48,False
LT_101-103_A2,True,305.0,310.0,C9,-46.323689,0.176279,46.324024,46.860093,1.876052,46.897632,175.0,0.536405,2.05233,26.47,False
LT_101-103_A2,True,306.0,310.0,10,-83.522667,-105.7659,134.768173,84.587946,110.407475,139.086056,175.0,1.065279,4.641575,77.01,False
LT_101-103_A2,True,307.0,308.0,11,-36.136456,21.972466,42.292229,36.479259,-20.665528,41.92613,175.0,0.342803,1.306938,24.17,False
LT_101-103_A2,True,308.0,309.0,1,-78.926315,11.638548,79.779823,82.229857,1.037832,82.236406,175.0,3.303542,12.67638,45.59,False
LT_101-103_A2,True,308.0,310.0,2,-67.179222,-11.979493,68.23896,69.556952,21.103341,72.68783,175.0,2.37773,9.123848,38.99,False
LT_101-103_A2,True,309.0,311.0,14,-99.874237,-8.453967,100.2314,100.102505,18.041209,101.715273,400.0,0.228268,9.587242,25.06,False
LT_101-103_A2,True,309.0,312.0,15,-135.206573,-2.07966,135.222565,135.622039,19.52922,137.020903,400.0,0.415466,17.44956,33.81,False
LT_101-103_A2,True,310.0,311.0,16,-144.877274,34.366955,148.897644,145.348085,-14.592897,146.078809,400.0,0.470811,19.774057,37.22,False
LT_101-103_A2,True,310.0,312.0,17,-181.139893,42.379578,186.031418,181.874818,-11.512705,182.238832,400.0,0.734926,30.866873,46.51,False
LT_101-103_A2,True,311.0,313.0,18,-144.376953,-26.369112,146.765228,145.788229,37.659321,150.573677,500.0,1.411276,11.290209,29.35,False
LT_101-103_A2,True,311.0,314.0,19,-101.072731,22.920473,103.639008,101.676153,-17.851729,103.231411,500.0,0.603422,5.068744,20.73,False
LT_101-103_A2,True,312.0,313.0,20,-80.875793,-40.708778,90.54335,81.396971,44.878197,92.949015,500.0,0.521177,4.169418,18.11,False
LT_101-103_A2,True,312.0,323.0,21,-236.622879,32.692455,238.870651,244.289663,29.280712,246.038207,500.0,7.666784,61.973167,47.77,False
LT_101-103_A2,True,313.0,323.0,22,-227.076859,51.397713,232.821014,233.463059,-0.888672,233.464751,500.0,6.386201,50.509041,46.56,False
LT_101-103_A2,True,314.0,316.0,23,-226.04158,0.780338,226.042908,228.893507,32.872402,231.241935,500.0,2.851927,33.65274,45.21,False
LT_101-103_A2,True,315.0,316.0,24,-35.573212,34.312565,49.424744,35.627485,-33.85124,49.14493,500.0,0.054273,0.461324,9.88,False
LT_101-103_A2,True,315.0,321.0,1,-137.896515,-59.574295,150.214996,139.295039,70.995579,156.344108,500.0,1.398525,11.421284,30.04,False
LT_101-103_A2,True,315.0,321.0,2,-137.896515,-59.574295,150.214996,139.295039,70.995579,156.344108,500.0,1.398525,11.421284,30.04,False
LT_101-103_A2,True,315.0,324.0,26,174.140305,28.139973,176.399277,-171.810048,-10.829496,172.151011,500.0,2.330257,17.310476,35.28,False
LT_101-103_A2,True,316.0,317.0,27,-187.41449,-77.914734,202.965256,188.725749,89.278976,208.777738,500.0,1.311259,11.364243,40.59,False
LT_101-103_A2,True,316.0,319.0,28,-79.21228,26.953777,83.672523,79.441408,-25.197128,83.341662,500.0,0.229128,1.75665,16.73,False
LT_101-103_A2,True,317.0,318.0,29,-164.683395,-43.175377,170.249039,165.268234,47.269249,171.895233,500.0,0.584839,4.093873,34.05,False
LT_101-103_A2,True,317.0,322.0,30,-24.043118,-40.822651,47.376789,24.25209,42.389945,48.837192,500.0,0.208973,1.567294,9.48,False
LT_101-103_A2,True,318.0,321.0,1,44.563614,-35.050465,56.696121,-44.473287,35.833296,57.113031,500.0,0.090327,0.782831,11.34,False
LT_101-103_A2,True,318.0,321.0,2,44.563614,-35.050465,56.696121,-44.473287,35.833296,57.113031,500.0,0.090327,0.782831,11.34,False
LT_101-103_A2,True,319.0,320.0,1,-97.738113,3.015131,97.784607,98.256905,1.135201,98.263463,500.0,0.518792,4.150333,19.56,False
LT_101-103_A2,True,319.0,320.0,2,-97.738113,3.015131,97.784607,98.256905,1.135201,98.263463,500.0,0.518792,4.150333,19.56,False
LT_101-103_A2,True,320.0,323.0,1,-139.286179,-1.765558,139.297379,139.911219,6.349191,140.055209,500.0,0.625041,4.583633,27.86,False
LT_101-103_A2,True,320.0,323.0,2,-139.286179,-1.765558,139.297379,139.911219,6.349191,140.055209,500.0,0.625041,4.583633,27.86,False
LT_101-103_A2,True,321.0,322.0,34,-19.656425,-32.287003,37.799809,19.745854,32.962687,38.424439,500.0,0.089429,0.675684,7.56,False
LT_101-103_A2,True,323.0,325.0,35,-417.575745,160.030823,447.190521,417.575745,-140.891912,440.70402,722.0,0.0,19.13891,61.94,False
LT_101-105_A3,True,101.0,102.0,A1,-3.994532,-30.903357,31.160454,3.998049,30.919769,31.17718,175.0,0.003517,0.016413,17.81,False
LT_101-105_A3,True,101.0,103.0,A2,15.752576,3.092373,16.053238,-15.585326,-2.45074,15.776834,175.0,0.16725,0.641633,9.17,False
LT_101-105_A3,True,102.0,104.0,A4,6.422612,9.321512,11.319918,-6.36564,-9.102257,11.107316,175.0,0.056972,0.219255,6.47,False
LT_101-105_A3,True,102.0,106.0,A5,6.250916,-9.887631,11.697829,-6.199664,10.084442,11.837728,175.0,0.051253,0.196811,6.68,False
LT_101-105_A3,True,103.0,109.0,A6,-44.083889,6.172441,44.513912,44.785765,-3.478145,44.920621,175.0,0.701876,2.694296,25.44,False
LT_101-105_A3,True,103.0,124.0,A7,-20.734047,-15.097401,25.648239,20.748934,15.722657,26.03306,400.0,0.014887,0.625256,6.41,False
LT_101-105_A3,True,104.0,109.0,A8,-26.689037,5.499146,27.249685,26.917647,-4.618577,27.311004,175.0,0.228609,0.880569,15.57,False
LT_101-105_A3,True,105.0,110.0,A9,-31.714621,-6.253587,32.325291,31.968077,7.223335,32.773992,175.0,0.253457,0.969748,18.47,False
LT_101-105_A3,True,106.0,110.0,10,-54.549469,-112.673912,125.184082,54.990621,114.596073,127.107153,175.0,0.441152,1.922161,71.53,False
LT_101-105_A3,True,107.0,108.0,11,77.846573,-0.125179,77.84668,-76.802064,4.10737,76.911816,175.0,1.044509,3.982191,44.48,False
LT_101-105_A3,True,107.0,203.0,B1,148.558044,-1.54995,148.566132,-138.573503,39.824028,144.182415,175.0,9.984542,38.274078,84.89,False
LT_101-105_A3,True,108.0,109.0,1,0.099583,0.603136,0.611302,-0.096268,-0.590415,0.598212,175.0,0.003315,0.012721,0.35,False
LT_101-105_A3,True,108.0,110.0,2,0.319377,-18.785913,18.788628,-0.186072,19.297433,19.298331,175.0,0.133305,0.51152,10.74,False
LT_101-105_A3,True,109.0,111.0,14,-60.747505,1.132481,60.75806,60.829863,2.326547,60.874338,400.0,0.082358,3.459028,15.19,False
LT_101-105_A3,True,109.0,112.0,15,-89.029488,0.884423,89.033875,89.206339,6.54332,89.445994,400.0,0.176851,7.427743,22.26,False
LT_101-105_A3,True,110.0,111.0,16,-72.295326,41.200645,83.21122,72.439408,-35.149225,80.51668,400.0,0.144081,6.05142,20.8,False
LT_101-105_A3,True,110.0,112.0,17,-101.580833,41.218018,109.624779,101.830904,-30.715076,106.362347,400.0,0.25007,10.502941,27.41,False
LT_101-105_A3,True,111.0,113.0,18,-244.788239,40.160362,248.060745,248.916421,-7.134899,249.018657,500.0,4.128183,33.025463,49.61,False
LT_101-105_A3,True,111.0,114.0,19,111.518982,-7.337688,111.760117,-110.827355,13.147357,111.60446,500.0,0.691627,5.809669,22.35,False
LT_101-105_A3,True,112.0,113.0,20,-197.191055,33.36491,199.99382,199.864839,-11.974644,200.22324,500.0,2.673783,21.390266,40.0,False
LT_101-105_A3,True,112.0,123.0,21,6.153808,-9.193152,11.062703,-6.148786,9.233752,11.09368,500.0,0.005023,0.040599,2.21,False
LT_101-105_A3,True,113.0,123.0,22,117.051399,-16.763878,118.245758,-115.372555,30.042006,119.21975,500.0,1.678844,13.278129,23.65,False
LT_101-105_A3,True,113.0,215.0,B2,318.782288,-19.399944,319.37204,-307.505533,103.975605,324.608348,500.0,11.276754,84.575661,63.87,False
LT_101-105_A3,True,114.0,116.0,23,24.170515,-22.674561,33.141357,-24.117635,23.298542,33.533303,500.0,0.05288,0.623981,6.63,False
LT_101-105_A3,True,115.0,116.0,24,-98.87394,41.34623,107.170738,99.125382,-39.20897,106.598239,500.0,0.251442,2.137259,21.43,False
LT_101-105_A3,True,115.0,121.0,1,-0.758015,-8.179386,8.214435,0.75881,8.185877,8.220972,500.0,0.000795,0.006491,1.64,False
LT_101-105_A3,True,115.0,121.0,2,-0.758015,-8.179386,8.214435,0.75881,8.185877,8.220972,500.0,0.000795,0.006491,1.64,False
LT_101-105_A3,True,115.0,124.0,26,20.790939,6.032746,21.648491,-20.748938,-5.720735,21.523132,500.0,0.042001,0.312011,4.33,False
LT_101-105_A3,True,116.0,117.0,27,28.664948,-18.820999,34.291534,-28.629268,19.130225,34.432549,500.0,0.03568,0.309225,6.86,False
LT_101-105_A3,True,116.0,119.0,28,-86.341209,35.672798,93.420303,86.632935,-33.436237,92.861442,500.0,0.291725,2.236561,18.68,False
LT_101-105_A3,True,117.0,118.0,29,23.387697,5.38793,24.000296,-23.374828,-5.297845,23.967681,500.0,0.012869,0.090085,4.8,False
LT_101-105_A3,True,117.0,122.0,30,5.241568,-19.469904,20.163115,-5.224279,19.599572,20.283893,500.0,0.017289,0.129668,4.03,False
LT_101-105_A3,True,118.0,121.0,1,22.314423,-23.65834,32.521538,-22.283572,23.925715,32.695526,500.0,0.030851,0.267375,6.5,False
LT_101-105_A3,True,118.0,121.0,2,22.314423,-23.65834,32.521538,-22.283572,23.925715,32.695526,500.0,0.030851,0.267375,6.5,False
LT_101-105_A3,True,119.0,120.0,1,-83.741432,10.680573,84.4198,84.141383,-7.480971,84.473293,500.0,0.39995,3.199603,16.88,False
LT_101-105_A3,True,119.0,120.0,2,-83.741432,10.680573,84.4198,84.141383,-7.480971,84.473293,500.0,0.39995,3.199603,16.88,False
LT_101-105_A3,True,120.0,123.0,1,-112.729202,9.158788,113.100647,113.156604,-6.024511,113.316864,500.0,0.427401,3.134277,22.62,False
LT_101-105_A3,True,120.0,123.0,2,-112.729202,9.158788,113.100647,113.156604,-6.024511,113.316864,500.0,0.427401,3.134277,22.62,False
LT_101-105_A3,True,121.0,122.0,34,-5.21611,-14.16018,15.090344,5.224305,14.222096,15.151283,500.0,0.008195,0.061916,3.02,False
LT_101-105_A3,True,121.0,325.0,1,444.265564,49.908085,447.060059,-418.2934,160.033596,447.86172,500.0,25.972164,209.941681,89.41,False
LT_101-105_A3,True,123.0,217.0,B3,163.208145,-49.771564,170.628571,-160.057012,73.089954,175.955643,500.0,3.151134,23.31839,34.13,False
LT_101-105_A3,True,201.0,202.0,B1,14.074551,-30.936182,33.987354,-14.064864,30.981388,34.024503,175.0,0.009687,0.045206,19.42,False
LT_101-105_A3,True,201.0,203.0,B2,-56.610168,28.331339,63.303833,59.113326,-18.728319,62.009154,175.0,2.503157,9.60302,36.17,False
LT_101-105_A3,True,201.0,205.0,B3,23.714121,-9.744116,25.638004,-23.560649,10.337074,25.72857,175.0,0.153472,0.592959,14.65,False
LT_101-105_A3,True,202.0,204.0,B4,6.980952,12.0109,13.892278,-6.897101,-11.688201,13.571442,175.0,0.083851,0.322699,7.94,False
LT_101-105_A3,True,202.0,206.0,B5,19.370247,-11.738888,22.649679,-19.117758,12.708444,22.956333,175.0,0.252489,0.969556,12.94,False
LT_101-105_A3,True,203.0,209.0,B6,85.015991,-21.821604,87.771866,-82.284936,32.305331,88.39935,175.0,2.731055,10.483727,50.16,False
LT_101-105_A3,True,203.0,224.0,B7,-94.096657,-8.44317,94.474693,94.302359,17.082666,95.837114,400.0,0.205702,8.639497,23.62,False
LT_101-105_A3,True,204.0,209.0,B8,-29.503023,7.359787,30.407152,29.793465,-6.241047,30.440125,175.0,0.290442,1.11874,17.38,False
LT_101-105_A3,True,205.0,210.0,B9,-11.3638,-15.114735,18.910082,11.445224,15.42627,19.208408,175.0,0.081424,0.311535,10.81,False
LT_101-105_A3,True,206.0,210.0,10,-47.779774,-115.15995,124.678467,48.121636,116.649492,126.185561,175.0,0.341862,1.489542,71.24,False
LT_101-105_A3,True,207.0,208.0,11,-17.486694,23.681112,29.437723,17.646872,-23.070436,29.045776,175.0,0.160177,0.610676,16.82,False
LT_101-105_A3,True,208.0,209.0,1,-58.890701,17.727818,61.501141,60.777935,-10.486108,61.675893,175.0,1.887233,7.24171,35.14,False
LT_101-105_A3,True,208.0,210.0,2,-42.869984,-10.359665,44.103943,43.803767,13.942788,45.969244,175.0,0.933784,3.583123,25.2,False
LT_101-105_A3,True,209.0,211.0,14,-51.282841,-10.054724,52.259232,51.345118,12.670389,52.885347,400.0,0.062278,2.615665,13.06,False
LT_101-105_A3,True,209.0,212.0,15,-43.084995,-14.032801,45.312653,43.131817,15.999306,46.003602,400.0,0.046822,1.966506,11.33,False
LT_101-105_A3,True,210.0,211.0,16,-103.807724,38.44418,110.697784,104.065836,-27.603493,107.66453,400.0,0.258112,10.840687,27.67,False
LT_101-105_A3,True,210.0,212.0,17,-95.482155,33.908237,101.324287,95.698405,-24.825724,98.866078,400.0,0.21625,9.082514,25.33,False
LT_101-105_A3,True,211.0,213.0,18,-54.62281,-1.341209,54.639275,54.822784,2.941,54.901613,500.0,0.199974,1.599791,10.93,False
LT_101-105_A3,True,211.0,214.0,19,-100.788155,16.274311,102.093613,101.376413,-11.332937,102.007905,500.0,0.588259,4.941374,20.42,False
LT_101-105_A3,True,212.0,213.0,20,-68.780487,6.94983,69.130714,69.103207,-4.368068,69.241124,500.0,0.32272,2.581762,13.83,False
LT_101-105_A3,True,212.0,223.0,21,-70.049736,1.876643,70.074867,70.717319,3.519651,70.804852,500.0,0.667583,5.396294,14.01,False
LT_101-105_A3,True,213.0,223.0,22,-40.277771,-3.570272,40.435699,40.47813,5.154927,40.805052,500.0,0.200359,1.584655,8.09,False
LT_101-105_A3,True,214.0,216.0,23,-196.803757,0.032002,196.803757,198.972221,25.555881,200.606699,500.0,2.168464,25.587883,39.36,False
LT_101-105_A3,True,215.0,216.0,24,220.822556,-29.477554,222.781342,-219.747672,38.614068,223.114512,500.0,1.074884,9.136514,44.56,False
LT_101-105_A3,True,215.0,221.0,1,-60.129208,-36.499989,70.340393,60.4302,38.958093,71.899528,500.0,0.300992,2.458105,14.07,False
LT_101-105_A3,True,215.0,221.0,2,-60.129208,-36.499989,70.340393,60.4302,38.958093,71.899528,500.0,0.300992,2.458105,14.07,False
LT_101-105_A3,True,215.0,224.0,26,95.011139,12.45766,95.824364,-94.302358,-7.192431,94.576243,500.0,0.708781,5.265228,19.16,False
LT_101-105_A3,True,216.0,217.0,27,-213.646561,-24.553215,215.052826,215.144417,37.534637,218.394069,500.0,1.497856,12.981422,43.01,False
LT_101-105_A3,True,216.0,219.0,28,247.232651,11.38109,247.494476,-245.241864,3.881611,245.27258,500.0,1.990787,15.262701,49.5,False
LT_101-105_A3,True,217.0,218.0,29,-48.159679,-71.882332,86.524124,48.312754,72.953856,87.500785,500.0,0.153075,1.071524,17.3,False
LT_101-105_A3,True,217.0,222.0,30,-6.927711,-19.208712,20.419788,6.945891,19.345062,20.554241,500.0,0.01818,0.136351,4.08,False
LT_101-105_A3,True,218.0,221.0,1,-21.056662,23.242435,31.362301,21.091032,-22.944562,31.165438,500.0,0.03437,0.297873,6.27,False
LT_101-105_A3,True,218.0,221.0,2,-21.056662,23.242435,31.362301,21.091032,-22.944562,31.165438,500.0,0.03437,0.297873,6.27,False
LT_101-105_A3,True,219.0,220.0,1,78.104568,-8.798615,78.598595,-77.766643,11.50202,78.61264,500.0,0.337926,2.703404,15.72,False
LT_101-105_A3,True,219.0,220.0,2,78.104568,-8.798615,78.598595,-77.766643,11.50202,78.61264,500.0,0.337926,2.703404,15.72,False
LT_101-105_A3,True,220.0,223.0,1,46.285439,-10.385047,47.436176,-46.212028,10.923392,47.485493,500.0,0.073411,0.538345,9.49,False
LT_101-105_A3,True,220.0,223.0,2,46.285439,-10.385047,47.436176,-46.212028,10.923392,47.485493,500.0,0.073411,0.538345,9.49,False
LT_101-105_A3,True,221.0,222.0,34,6.957547,-15.547596,17.033356,-6.945891,15.635661,17.109042,500.0,0.011656,0.088066,3.41,False
LT_101-105_A3,True,223.0,318.0,1,311.22699,-40.325745,313.828613,-297.174852,152.742844,334.130617,500.0,14.052137,112.417099,62.77,False
LT_101-105_A3,True,301.0,302.0,C1,14.853941,-37.054298,39.920677,-14.839122,37.123452,39.979372,175.0,0.014819,0.069153,22.81,False
LT_101-105_A3,True,301.0,303.0,C2,-39.288967,24.076159,46.079109,40.618578,-18.975286,44.832247,175.0,1.329611,5.100873,26.33,False
LT_101-105_A3,True,301.0,305.0,C3,-0.802123,7.087073,7.132321,0.817959,-7.025886,7.07334,175.0,0.015837,0.061187,4.08,False
LT_101-105_A3,True,302.0,304.0,C4,-7.01504,22.933567,23.982479,7.24407,-22.052148,23.211502,175.0,0.22903,0.881419,13.7,False
LT_101-105_A3,True,302.0,306.0,C5,3.668454,-0.09748,3.669749,-3.658357,0.136252,3.660894,175.0,0.010097,0.038771,2.1,False
LT_101-105_A3,True,303.0,309.0,C6,15.065048,-6.848464,16.54863,-14.97425,7.197011,16.614004,175.0,0.090798,0.348547,9.46,False
LT_101-105_A3,True,303.0,324.0,C7,-171.074799,7.26286,171.228897,171.744075,20.846759,173.004667,400.0,0.669277,28.109619,42.81,False
LT_101-105_A3,True,304.0,309.0,C8,-54.684387,15.527919,56.846272,55.686653,-11.667342,56.895783,175.0,1.002265,3.860577,32.48,False
LT_101-105_A3,True,305.0,310.0,C9,-46.335117,0.183918,46.335484,46.871796,1.869461,46.909063,175.0,0.536679,2.05338,26.48,False
LT_101-105_A3,True,306.0,310.0,10,-83.529922,-105.75972,134.767822,84.595411,110.402204,139.086413,175.0,1.065488,4.642484,77.01,False
LT_101-105_A3,True,307.0,308.0,11,-36.136456,21.97253,42.292259,36.479264,-20.665572,41.926156,175.0,0.342809,1.306958,24.17,False
LT_101-105_A3,True,308.0,309.0,1,-78.923737,11.636398,79.776955,82.227085,1.039242,82.233652,175.0,3.303349,12.67564,45.59,False
LT_101-105_A3,True,308.0,310.0,2,-67.181862,-11.977403,68.241196,69.559788,21.102,72.690154,175.0,2.377926,9.124598,38.99,False
LT_101-105_A3,True,309.0,311.0,14,-99.871735,-8.456285,100.229095,100.099994,18.04318,101.713151,400.0,0.228259,9.586894,25.06,False
LT_101-105_A3,True,309.0,312.0,15,-135.258011,-2.057134,135.273651,135.673795,19.520047,137.070824,400.0,0.415784,17.462914,33.82,False
LT_101-105_A3,True,310.0,311.0,16,-144.860931,34.35817,148.87973,145.331637,-14.588552,146.062009,400.0,0.470705,19.769617,37.22,False
LT_101-105_A3,True,310.0,312.0,17,-181.178284,42.398182,186.073044,181.91355,-11.516994,182.277758,400.0,0.735266,30.881187,46.52,False
LT_101-105_A3,True,311.0,313.0,18,-144.476547,-26.326469,146.85556,145.889612,37.630989,150.664761,500.0,1.413065,11.30452,29.37,False
LT_101-105_A3,True,311.0,314.0,19,-100.954185,22.871689,103.512619,101.556145,-17.81523,103.106901,500.0,0.601959,5.056459,20.7,False
LT_101-105_A3,True,312.0,313.0,20,-80.877197,-40.714512,90.547188,81.398437,44.884429,92.953308,500.0,0.52124,4.169917,18.11,False
LT_101-105_A3,True,312.0,323.0,21,-236.711853,32.711857,238.961441,244.384722,29.310501,246.136137,500.0,7.672869,62.022358,47.79,False
LT_101-105_A3,True,313.0,323.0,22,-227.179672,51.419224,232.926041,233.571754,-0.863674,233.57335,500.0,6.392081,50.55555,46.59,False
